country,year,literacy_rate,Child_per_woman,child_mortality
Ecuador,2006-01-01,0.8605408348457351,2.76,21.9
Ecuador,2007-01-01,0.9540000000000001,2.74,21.0
Ecuador,2008-01-01,0.8605408348457351,2.71,20.1
Ecuador,2009-01-01,0.968,2.68,19.2
Ecuador,2010-01-01,0.987,2.66,18.3
Ecuador,2011-01-01,0.987,2.63,17.5
Egypt,1975-01-01,0.8605408348457351,5.83,215.0
Egypt,1976-01-01,0.51,5.78,206.0
Egypt,1977-01-01,0.8605408348457351,5.73,196.0
Egypt,1978-01-01,0.8605408348457351,5.68,187.0
Egypt,1979-01-01,0.8605408348457351,5.64,177.0
Egypt,1980-01-01,0.8605408348457351,5.6,168.0
Egypt,1981-01-01,0.8605408348457351,5.56,158.0
Egypt,1982-01-01,0.8605408348457351,5.53,148.0
Egypt,1983-01-01,0.8605408348457351,5.49,138.0
Egypt,1984-01-01,0.8605408348457351,5.44,128.0
Egypt,1985-01-01,0.8605408348457351,5.38,119.0
Egypt,1986-01-01,0.633,5.29,110.0
Egypt,1987-01-01,0.8605408348457351,5.18,102.0
Egypt,1988-01-01,0.8605408348457351,5.03,95.7
Egypt,1989-01-01,0.8605408348457351,4.86,90.3
Egypt,1990-01-01,0.8605408348457351,4.66,85.8
Egypt,1991-01-01,0.8605408348457351,4.46,81.5
Egypt,1992-01-01,0.8605408348457351,4.25,77.5
Egypt,1993-01-01,0.8605408348457351,4.05,73.3
Egypt,1994-01-01,0.8605408348457351,3.87,69.1
Egypt,1995-01-01,0.8605408348457351,3.71,64.7
Egypt,1996-01-01,0.732,3.57,60.6
Egypt,1997-01-01,0.8605408348457351,3.46,56.6
Egypt,1998-01-01,0.8605408348457351,3.37,53.0
Egypt,1999-01-01,0.8605408348457351,3.29,49.8
Egypt,2000-01-01,0.8605408348457351,3.23,46.8
Egypt,2001-01-01,0.8605408348457351,3.18,44.1
Egypt,2002-01-01,0.8605408348457351,3.13,41.7
Egypt,2003-01-01,0.8605408348457351,3.09,39.6
Egypt,2004-01-01,0.8605408348457351,3.05,37.7
Egypt,2005-01-01,0.8490000000000001,3.02,36.0
Egypt,2006-01-01,0.8490000000000001,3.0,34.4
Egypt,2007-01-01,0.8605408348457351,3.02,33.0
Egypt,2008-01-01,0.8605408348457351,3.06,31.6
Egypt,2009-01-01,0.8605408348457351,3.11,30.2
Egypt,2010-01-01,0.875,3.19,29.0
Egypt,2011-01-01,0.884,3.25,27.8
El Salvador,1975-01-01,0.8605408348457351,5.72,131.0
El Salvador,1976-01-01,0.8605408348457351,5.61,127.0
El Salvador,1977-01-01,0.8605408348457351,5.49,122.0
El Salvador,1978-01-01,0.8605408348457351,5.37,117.0
El Salvador,1979-01-01,0.8605408348457351,5.24,112.0
El Salvador,1980-01-01,0.8605408348457351,5.1,107.0
El Salvador,1981-01-01,0.8605408348457351,4.96,101.0
El Salvador,1982-01-01,0.8605408348457351,4.82,95.8
El Salvador,1983-01-01,0.8605408348457351,4.68,90.4
El Salvador,1984-01-01,0.8605408348457351,4.55,85.1
El Salvador,1985-01-01,0.8605408348457351,4.43,80.1
El Salvador,1986-01-01,0.8605408348457351,4.32,75.3
El Salvador,1987-01-01,0.8605408348457351,4.22,71.0
El Salvador,1988-01-01,0.8605408348457351,4.13,66.9
El Salvador,1989-01-01,0.8605408348457351,4.04,63.2
El Salvador,1990-01-01,0.8605408348457351,3.96,59.8
El Salvador,1991-01-01,0.8605408348457351,3.89,56.5
El Salvador,1992-01-01,0.85,3.82,53.4
El Salvador,1993-01-01,0.8605408348457351,3.74,50.5
El Salvador,1994-01-01,0.8605408348457351,3.66,47.5
El Salvador,1995-01-01,0.8605408348457351,3.58,44.6
El Salvador,1996-01-01,0.8605408348457351,3.48,42.0
El Salvador,1997-01-01,0.8605408348457351,3.38,39.4
El Salvador,1998-01-01,0.8605408348457351,3.26,37.0
El Salvador,1999-01-01,0.8605408348457351,3.14,34.8
El Salvador,2000-01-01,0.8605408348457351,3.02,32.9
El Salvador,2001-01-01,0.8605408348457351,2.9,31.1
El Salvador,2002-01-01,0.8605408348457351,2.79,29.4
El Salvador,2003-01-01,0.8605408348457351,2.69,27.8
El Salvador,2004-01-01,0.89,2.6,26.3
El Salvador,2005-01-01,0.8605408348457351,2.53,24.9
El Salvador,2006-01-01,0.95,2.47,23.6
El Salvador,2007-01-01,0.9359999999999999,2.41,22.4
El Salvador,2008-01-01,0.96,2.36,21.3
El Salvador,2009-01-01,0.95,2.31,20.2
El Salvador,2010-01-01,0.96,2.27,19.3
El Salvador,2011-01-01,0.8605408348457351,2.22,18.3
Equatorial Guinea,1975-01-01,0.8605408348457351,5.79,228.0
Equatorial Guinea,1976-01-01,0.8605408348457351,5.79,227.0
Equatorial Guinea,1977-01-01,0.8605408348457351,5.8,225.0
Equatorial Guinea,1978-01-01,0.8605408348457351,5.8,222.0
Equatorial Guinea,1979-01-01,0.8605408348457351,5.82,218.0
Equatorial Guinea,1980-01-01,0.8605408348457351,5.84,213.0
Equatorial Guinea,1981-01-01,0.8605408348457351,5.86,207.0
Equatorial Guinea,1982-01-01,0.8605408348457351,5.88,201.0
Equatorial Guinea,1983-01-01,0.8605408348457351,5.9,197.0
Equatorial Guinea,1984-01-01,0.8605408348457351,5.93,193.0
Equatorial Guinea,1985-01-01,0.8605408348457351,5.95,189.0
Equatorial Guinea,1986-01-01,0.8605408348457351,5.96,186.0
Equatorial Guinea,1987-01-01,0.8605408348457351,5.97,184.0
Equatorial Guinea,1988-01-01,0.8605408348457351,5.98,182.0
Equatorial Guinea,1989-01-01,0.8605408348457351,5.99,181.0
Equatorial Guinea,1990-01-01,0.8605408348457351,5.99,179.0
Equatorial Guinea,1991-01-01,0.8605408348457351,5.99,178.0
Equatorial Guinea,1992-01-01,0.8605408348457351,5.98,177.0
Equatorial Guinea,1993-01-01,0.8605408348457351,5.98,176.0
Equatorial Guinea,1994-01-01,0.8605408348457351,5.98,174.0
Equatorial Guinea,1995-01-01,0.8605408348457351,5.97,173.0
Equatorial Guinea,1996-01-01,0.8605408348457351,5.96,171.0
Equatorial Guinea,1997-01-01,0.8605408348457351,5.94,168.0
Equatorial Guinea,1998-01-01,0.8605408348457351,5.91,165.0
Equatorial Guinea,1999-01-01,0.8605408348457351,5.88,161.0
Equatorial Guinea,2000-01-01,0.971,5.83,157.0
Equatorial Guinea,2001-01-01,0.8605408348457351,5.79,152.0
Equatorial Guinea,2002-01-01,0.8605408348457351,5.73,148.0
Equatorial Guinea,2003-01-01,0.8605408348457351,5.68,144.0
Equatorial Guinea,2004-01-01,0.8605408348457351,5.62,139.0
Equatorial Guinea,2005-01-01,0.8605408348457351,5.56,134.0
Equatorial Guinea,2006-01-01,0.8605408348457351,5.5,130.0
Equatorial Guinea,2007-01-01,0.8605408348457351,5.43,125.0
Equatorial Guinea,2008-01-01,0.8605408348457351,5.36,120.0
Equatorial Guinea,2009-01-01,0.8605408348457351,5.29,116.0
Equatorial Guinea,2010-01-01,0.8605408348457351,5.21,112.0
Equatorial Guinea,2011-01-01,0.981,5.13,108.0
Eritrea,1975-01-01,0.8605408348457351,6.61,209.0
Eritrea,1976-01-01,0.8605408348457351,6.61,205.0
Eritrea,1977-01-01,0.8605408348457351,6.63,201.0
Eritrea,1978-01-01,0.8605408348457351,6.64,197.0
Eritrea,1979-01-01,0.8605408348457351,6.66,194.0
Eritrea,1980-01-01,0.8605408348457351,6.68,191.0
Eritrea,1981-01-01,0.8605408348457351,6.69,189.0
Eritrea,1982-01-01,0.8605408348457351,6.69,186.0
Eritrea,1983-01-01,0.8605408348457351,6.68,183.0
Eritrea,1984-01-01,0.8605408348457351,6.67,180.0
Eritrea,1985-01-01,0.8605408348457351,6.64,177.0
Eritrea,1986-01-01,0.8605408348457351,6.6,173.0
Eritrea,1987-01-01,0.8605408348457351,6.55,169.0
Eritrea,1988-01-01,0.8605408348457351,6.5,164.0
Eritrea,1989-01-01,0.8605408348457351,6.45,159.0
Eritrea,1990-01-01,0.8605408348457351,6.39,153.0
Eritrea,1991-01-01,0.8605408348457351,6.32,146.0
Eritrea,1992-01-01,0.8605408348457351,6.23,138.0
Eritrea,1993-01-01,0.8605408348457351,6.14,130.0
Eritrea,1994-01-01,0.8605408348457351,6.03,122.0
Eritrea,1995-01-01,0.8605408348457351,5.91,115.0
Eritrea,1996-01-01,0.8605408348457351,5.79,107.0
Eritrea,1997-01-01,0.8605408348457351,5.67,101.0
Eritrea,1998-01-01,0.8605408348457351,5.55,95.2
Eritrea,1999-01-01,0.8605408348457351,5.43,90.1
Eritrea,2000-01-01,0.8605408348457351,5.33,85.5
Eritrea,2001-01-01,0.8605408348457351,5.23,81.3
Eritrea,2002-01-01,0.78,5.15,77.5
Eritrea,2003-01-01,0.8605408348457351,5.07,73.9
Eritrea,2004-01-01,0.8605408348457351,5.01,70.7
Eritrea,2005-01-01,0.8605408348457351,4.94,67.8
Eritrea,2006-01-01,0.8605408348457351,4.88,64.9
Eritrea,2007-01-01,0.8605408348457351,4.82,62.3
Eritrea,2008-01-01,0.8605408348457351,4.75,59.8
Eritrea,2009-01-01,0.8605408348457351,4.68,57.5
Eritrea,2010-01-01,0.8605408348457351,4.61,55.4
Eritrea,2011-01-01,0.9009999999999999,4.53,53.4
Estonia,1975-01-01,0.8605408348457351,2.11,24.1
Estonia,1976-01-01,0.8605408348457351,2.1,23.8
Estonia,1977-01-01,0.8605408348457351,2.08,23.6
Estonia,1978-01-01,0.8605408348457351,2.07,23.0
Estonia,1979-01-01,0.8605408348457351,2.06,22.6
Estonia,1980-01-01,0.8605408348457351,2.06,22.5
Estonia,1981-01-01,0.8605408348457351,2.08,21.6
Estonia,1982-01-01,0.8605408348457351,2.1,20.9
Estonia,1983-01-01,0.8605408348457351,2.13,20.2
Estonia,1984-01-01,0.8605408348457351,2.17,19.6
Estonia,1985-01-01,0.8605408348457351,2.19,19.0
Estonia,1986-01-01,0.8605408348457351,2.19,18.6
Estonia,1987-01-01,0.8605408348457351,2.17,18.3
Estonia,1988-01-01,0.8605408348457351,2.12,18.0
Estonia,1989-01-01,0.9990000000000001,2.04,17.8
Estonia,1990-01-01,0.8605408348457351,1.94,17.6
Estonia,1991-01-01,0.8605408348457351,1.83,17.5
Estonia,1992-01-01,0.8605408348457351,1.71,17.3
Estonia,1993-01-01,0.8605408348457351,1.6,16.9
Estonia,1994-01-01,0.8605408348457351,1.51,16.4
Estonia,1995-01-01,0.8605408348457351,1.43,15.7
Estonia,1996-01-01,0.8605408348457351,1.38,14.7
Estonia,1997-01-01,0.8605408348457351,1.34,13.8
Estonia,1998-01-01,0.8605408348457351,1.32,12.8
Estonia,1999-01-01,0.8605408348457351,1.31,11.9
Estonia,2000-01-01,0.998,1.32,10.9
Estonia,2001-01-01,0.8605408348457351,1.34,10.1
Estonia,2002-01-01,0.8605408348457351,1.38,9.24
Estonia,2003-01-01,0.8605408348457351,1.43,8.47
Estonia,2004-01-01,0.8605408348457351,1.48,7.76
Estonia,2005-01-01,0.8605408348457351,1.54,7.1
Estonia,2006-01-01,0.8605408348457351,1.58,6.5
Estonia,2007-01-01,0.8605408348457351,1.62,5.94
Estonia,2008-01-01,0.8605408348457351,1.64,5.43
Estonia,2009-01-01,0.8605408348457351,1.65,4.98
Estonia,2010-01-01,0.8605408348457351,1.64,4.57
Estonia,2011-01-01,0.998,1.63,4.22
Eswatini,1975-01-01,0.8605408348457351,6.82,144.0
Eswatini,1976-01-01,0.755,6.79,138.0
Eswatini,1977-01-01,0.8605408348457351,6.76,132.0
Eswatini,1978-01-01,0.8605408348457351,6.73,126.0
Eswatini,1979-01-01,0.8605408348457351,6.69,121.0
Eswatini,1980-01-01,0.8605408348457351,6.65,115.0
Eswatini,1981-01-01,0.8605408348457351,6.6,110.0
Eswatini,1982-01-01,0.8605408348457351,6.54,104.0
Eswatini,1983-01-01,0.8605408348457351,6.47,98.2
Eswatini,1984-01-01,0.8605408348457351,6.39,92.3
Eswatini,1985-01-01,0.8605408348457351,6.29,86.6
Eswatini,1986-01-01,0.838,6.19,81.7
Eswatini,1987-01-01,0.8605408348457351,6.06,77.3
Eswatini,1988-01-01,0.8605408348457351,5.92,74.0
Eswatini,1989-01-01,0.8605408348457351,5.78,71.7
Eswatini,1990-01-01,0.8605408348457351,5.62,70.9
Eswatini,1991-01-01,0.8605408348457351,5.46,71.8
Eswatini,1992-01-01,0.8605408348457351,5.29,74.9
Eswatini,1993-01-01,0.8605408348457351,5.12,79.9
Eswatini,1994-01-01,0.8605408348457351,4.96,86.4
Eswatini,1995-01-01,0.8605408348457351,4.8,93.8
Eswatini,1996-01-01,0.8605408348457351,4.65,101.0
Eswatini,1997-01-01,0.8605408348457351,4.52,108.0
Eswatini,1998-01-01,0.8605408348457351,4.39,114.0
Eswatini,1999-01-01,0.8605408348457351,4.28,121.0
Eswatini,2000-01-01,0.919,4.19,126.0
Eswatini,2001-01-01,0.8605408348457351,4.11,130.0
Eswatini,2002-01-01,0.8605408348457351,4.04,132.0
Eswatini,2003-01-01,0.8605408348457351,3.98,133.0
Eswatini,2004-01-01,0.8605408348457351,3.93,132.0
Eswatini,2005-01-01,0.8605408348457351,3.87,129.0
Eswatini,2006-01-01,0.8605408348457351,3.82,118.0
Eswatini,2007-01-01,0.8605408348457351,3.76,112.0
Eswatini,2008-01-01,0.8605408348457351,3.69,108.0
Eswatini,2009-01-01,0.8605408348457351,3.61,100.0
Eswatini,2010-01-01,0.8605408348457351,3.53,88.7
Eswatini,2011-01-01,0.937,3.44,78.5
Ethiopia,1975-01-01,0.8605408348457351,7.14,243.0
Ethiopia,1976-01-01,0.8605408348457351,7.17,243.0
Ethiopia,1977-01-01,0.8605408348457351,7.2,243.0
Ethiopia,1978-01-01,0.8605408348457351,7.23,242.0
Ethiopia,1979-01-01,0.8605408348457351,7.27,241.0
Ethiopia,1980-01-01,0.8605408348457351,7.32,239.0
Ethiopia,1981-01-01,0.8605408348457351,7.36,237.0
Ethiopia,1982-01-01,0.8605408348457351,7.4,234.0
Ethiopia,1983-01-01,0.8605408348457351,7.42,230.0
Ethiopia,1984-01-01,0.8605408348457351,7.44,226.0
Ethiopia,1985-01-01,0.8605408348457351,7.44,222.0
Ethiopia,1986-01-01,0.8605408348457351,7.42,218.0
Ethiopia,1987-01-01,0.8605408348457351,7.39,214.0
Ethiopia,1988-01-01,0.8605408348457351,7.35,210.0
Ethiopia,1989-01-01,0.8605408348457351,7.3,206.0
Ethiopia,1990-01-01,0.8605408348457351,7.25,202.0
Ethiopia,1991-01-01,0.8605408348457351,7.19,197.0
Ethiopia,1992-01-01,0.8605408348457351,7.14,192.0
Ethiopia,1993-01-01,0.8605408348457351,7.09,186.0
Ethiopia,1994-01-01,0.336,7.05,179.0
Ethiopia,1995-01-01,0.8605408348457351,7.0,173.0
Ethiopia,1996-01-01,0.8605408348457351,6.94,166.0
Ethiopia,1997-01-01,0.8605408348457351,6.86,160.0
Ethiopia,1998-01-01,0.8605408348457351,6.77,154.0
Ethiopia,1999-01-01,0.8605408348457351,6.66,148.0
Ethiopia,2000-01-01,0.8605408348457351,6.53,142.0
Ethiopia,2001-01-01,0.8605408348457351,6.38,136.0
Ethiopia,2002-01-01,0.8605408348457351,6.22,130.0
Ethiopia,2003-01-01,0.8605408348457351,6.04,123.0
Ethiopia,2004-01-01,0.499,5.87,117.0
Ethiopia,2005-01-01,0.446,5.69,110.0
Ethiopia,2006-01-01,0.8605408348457351,5.52,104.0
Ethiopia,2007-01-01,0.55,5.36,98.2
Ethiopia,2008-01-01,0.8605408348457351,5.2,92.8
Ethiopia,2009-01-01,0.8605408348457351,5.06,87.7
Ethiopia,2010-01-01,0.8605408348457351,4.92,82.9
Ethiopia,2011-01-01,0.8605408348457351,4.8,78.5
Gabon,1975-01-01,0.8605408348457351,5.47,143.0
Gabon,1976-01-01,0.8605408348457351,5.52,137.0
Gabon,1977-01-01,0.8605408348457351,5.57,131.0
Gabon,1978-01-01,0.8605408348457351,5.62,126.0
Gabon,1979-01-01,0.8605408348457351,5.66,122.0
Gabon,1980-01-01,0.8605408348457351,5.69,117.0
Gabon,1981-01-01,0.8605408348457351,5.71,113.0
Gabon,1982-01-01,0.8605408348457351,5.72,109.0
Gabon,1983-01-01,0.8605408348457351,5.72,106.0
Gabon,1984-01-01,0.8605408348457351,5.71,103.0
Gabon,1985-01-01,0.8605408348457351,5.69,100.0
Gabon,1986-01-01,0.8605408348457351,5.65,98.0
Gabon,1987-01-01,0.8605408348457351,5.61,96.2
Gabon,1988-01-01,0.8605408348457351,5.55,94.8
Gabon,1989-01-01,0.8605408348457351,5.49,93.6
Gabon,1990-01-01,0.8605408348457351,5.42,92.6
Gabon,1991-01-01,0.8605408348457351,5.35,91.9
Gabon,1992-01-01,0.8605408348457351,5.26,91.2
Gabon,1993-01-01,0.932,5.18,90.5
Gabon,1994-01-01,0.8605408348457351,5.09,89.9
Gabon,1995-01-01,0.8605408348457351,5.0,89.3
Gabon,1996-01-01,0.8605408348457351,4.9,88.7
Gabon,1997-01-01,0.8605408348457351,4.81,88.0
Gabon,1998-01-01,0.8605408348457351,4.72,87.1
Gabon,1999-01-01,0.8605408348457351,4.63,86.0
Gabon,2000-01-01,0.8605408348457351,4.54,84.7
Gabon,2001-01-01,0.8605408348457351,4.46,83.1
Gabon,2002-01-01,0.8605408348457351,4.39,81.3
Gabon,2003-01-01,0.8605408348457351,4.33,79.4
Gabon,2004-01-01,0.9670000000000001,4.27,77.3
Gabon,2005-01-01,0.8605408348457351,4.23,75.0
Gabon,2006-01-01,0.8605408348457351,4.19,73.0
Gabon,2007-01-01,0.8605408348457351,4.16,70.5
Gabon,2008-01-01,0.8605408348457351,4.14,68.0
Gabon,2009-01-01,0.8605408348457351,4.11,65.4
Gabon,2010-01-01,0.8605408348457351,4.08,62.8
Gabon,2011-01-01,0.9790000000000001,4.05,60.4
Gambia,1975-01-01,0.8605408348457351,6.29,264.0
Gambia,1976-01-01,0.8605408348457351,6.32,257.0
Gambia,1977-01-01,0.8605408348457351,6.33,250.0
Gambia,1978-01-01,0.8605408348457351,6.34,244.0
Gambia,1979-01-01,0.8605408348457351,6.34,238.0
Gambia,1980-01-01,0.8605408348457351,6.34,232.0
Gambia,1981-01-01,0.8605408348457351,6.32,226.0
Gambia,1982-01-01,0.8605408348457351,6.3,219.0
Gambia,1983-01-01,0.8605408348457351,6.28,212.0
Gambia,1984-01-01,0.8605408348457351,6.25,205.0
Gambia,1985-01-01,0.8605408348457351,6.22,198.0
Gambia,1986-01-01,0.8605408348457351,6.19,192.0
Gambia,1987-01-01,0.8605408348457351,6.16,185.0
Gambia,1988-01-01,0.8605408348457351,6.14,179.0
Gambia,1989-01-01,0.8605408348457351,6.12,173.0
Gambia,1990-01-01,0.8605408348457351,6.11,167.0
Gambia,1991-01-01,0.8605408348457351,6.09,162.0
Gambia,1992-01-01,0.8605408348457351,6.08,156.0
Gambia,1993-01-01,0.8605408348457351,6.07,151.0
Gambia,1994-01-01,0.8605408348457351,6.05,145.0
Gambia,1995-01-01,0.8605408348457351,6.04,140.0
Gambia,1996-01-01,0.8605408348457351,6.02,134.0
Gambia,1997-01-01,0.8605408348457351,6.0,129.0
Gambia,1998-01-01,0.8605408348457351,5.98,124.0
Gambia,1999-01-01,0.8605408348457351,5.97,119.0
Gambia,2000-01-01,0.526,5.95,115.0
Gambia,2001-01-01,0.8605408348457351,5.93,110.0
Gambia,2002-01-01,0.8605408348457351,5.91,106.0
Gambia,2003-01-01,0.8605408348457351,5.88,102.0
Gambia,2004-01-01,0.8605408348457351,5.86,97.8
Gambia,2005-01-01,0.8605408348457351,5.84,93.8
Gambia,2006-01-01,0.8605408348457351,5.81,90.0
Gambia,2007-01-01,0.8605408348457351,5.79,86.3
Gambia,2008-01-01,0.8605408348457351,5.76,83.1
Gambia,2009-01-01,0.8605408348457351,5.74,80.0
Gambia,2010-01-01,0.8605408348457351,5.71,77.1
Gambia,2011-01-01,0.6809999999999999,5.68,74.3
Georgia,1975-01-01,0.8605408348457351,2.49,71.6
Georgia,1976-01-01,0.8605408348457351,2.45,69.0
Georgia,1977-01-01,0.8605408348457351,2.41,66.3
Georgia,1978-01-01,0.8605408348457351,2.37,63.8
Georgia,1979-01-01,0.8605408348457351,2.34,61.4
Georgia,1980-01-01,0.8605408348457351,2.31,59.3
Georgia,1981-01-01,0.8605408348457351,2.3,57.1
Georgia,1982-01-01,0.8605408348457351,2.28,55.0
Georgia,1983-01-01,0.8605408348457351,2.28,53.2
Georgia,1984-01-01,0.8605408348457351,2.28,51.8
Georgia,1985-01-01,0.8605408348457351,2.27,50.5
Georgia,1986-01-01,0.8605408348457351,2.27,49.6
Georgia,1987-01-01,0.8605408348457351,2.26,49.0
Georgia,1988-01-01,0.8605408348457351,2.24,48.5
Georgia,1989-01-01,0.8605408348457351,2.22,48.2
Georgia,1990-01-01,0.8605408348457351,2.18,47.9
Georgia,1991-01-01,0.8605408348457351,2.13,47.5
Georgia,1992-01-01,0.8605408348457351,2.08,47.2
Georgia,1993-01-01,0.8605408348457351,2.01,46.7
Georgia,1994-01-01,0.8605408348457351,1.95,46.1
Georgia,1995-01-01,0.8605408348457351,1.88,45.2
Georgia,1996-01-01,0.8605408348457351,1.81,44.1
Georgia,1997-01-01,0.8605408348457351,1.75,42.7
Georgia,1998-01-01,0.8605408348457351,1.69,41.0
Georgia,1999-01-01,0.8605408348457351,1.64,39.0
Georgia,2000-01-01,0.8605408348457351,1.61,36.8
Georgia,2001-01-01,0.8605408348457351,1.59,34.3
Georgia,2002-01-01,0.998,1.59,31.7
Georgia,2003-01-01,0.8605408348457351,1.6,29.0
Georgia,2004-01-01,0.8605408348457351,1.63,26.3
Georgia,2005-01-01,0.8605408348457351,1.66,23.7
Georgia,2006-01-01,0.8605408348457351,1.71,21.3
Georgia,2007-01-01,0.8605408348457351,1.77,19.1
Georgia,2008-01-01,0.8605408348457351,1.82,17.2
Georgia,2009-01-01,0.8605408348457351,1.87,15.6
Georgia,2010-01-01,0.8605408348457351,1.92,14.2
Georgia,2011-01-01,0.998,1.95,13.0
Ghana,1975-01-01,0.8605408348457351,6.82,186.0
Ghana,1976-01-01,0.8605408348457351,6.77,181.0
Ghana,1977-01-01,0.8605408348457351,6.72,176.0
Ghana,1978-01-01,0.8605408348457351,6.67,172.0
Ghana,1979-01-01,0.8605408348457351,6.61,169.0
Ghana,1980-01-01,0.8605408348457351,6.54,166.0
Ghana,1981-01-01,0.8605408348457351,6.47,165.0
Ghana,1982-01-01,0.8605408348457351,6.39,163.0
Ghana,1983-01-01,0.8605408348457351,6.31,161.0
Ghana,1984-01-01,0.8605408348457351,6.22,159.0
Ghana,1985-01-01,0.8605408348457351,6.13,155.0
Ghana,1986-01-01,0.8605408348457351,6.03,150.0
Ghana,1987-01-01,0.8605408348457351,5.93,144.0
Ghana,1988-01-01,0.8605408348457351,5.82,138.0
Ghana,1989-01-01,0.8605408348457351,5.71,133.0
Ghana,1990-01-01,0.8605408348457351,5.6,127.0
Ghana,1991-01-01,0.8605408348457351,5.5,123.0
Ghana,1992-01-01,0.8605408348457351,5.4,120.0
Ghana,1993-01-01,0.8605408348457351,5.32,117.0
Ghana,1994-01-01,0.8605408348457351,5.24,116.0
Ghana,1995-01-01,0.8605408348457351,5.17,114.0
Ghana,1996-01-01,0.8605408348457351,5.1,112.0
Ghana,1997-01-01,0.8605408348457351,5.04,109.0
Ghana,1998-01-01,0.8605408348457351,4.97,106.0
Ghana,1999-01-01,0.8605408348457351,4.9,103.0
Ghana,2000-01-01,0.7070000000000001,4.83,99.5
Ghana,2001-01-01,0.8605408348457351,4.75,95.8
Ghana,2002-01-01,0.8605408348457351,4.68,92.4
Ghana,2003-01-01,0.8605408348457351,4.61,89.3
Ghana,2004-01-01,0.8605408348457351,4.55,86.6
Ghana,2005-01-01,0.8605408348457351,4.49,84.2
Ghana,2006-01-01,0.8605408348457351,4.44,81.8
Ghana,2007-01-01,0.8605408348457351,4.39,79.3
Ghana,2008-01-01,0.8605408348457351,4.35,76.4
Ghana,2009-01-01,0.8605408348457351,4.31,73.2
Ghana,2010-01-01,0.857,4.27,69.9
Ghana,2011-01-01,0.8605408348457351,4.23,66.6
Greece,1975-01-01,0.8605408348457351,2.5,26.3
Greece,1976-01-01,0.8605408348457351,2.47,25.2
Greece,1977-01-01,0.8605408348457351,2.44,23.8
Greece,1978-01-01,0.8605408348457351,2.39,22.4
Greece,1979-01-01,0.8605408348457351,2.34,20.9
Greece,1980-01-01,0.8605408348457351,2.27,19.5
Greece,1981-01-01,0.99,2.19,18.2
Greece,1982-01-01,0.8605408348457351,2.1,17.1
Greece,1983-01-01,0.8605408348457351,2.0,16.2
Greece,1984-01-01,0.8605408348457351,1.9,15.4
Greece,1985-01-01,0.8605408348457351,1.81,14.6
Greece,1986-01-01,0.8605408348457351,1.71,13.7
Greece,1987-01-01,0.8605408348457351,1.63,12.8
Greece,1988-01-01,0.8605408348457351,1.57,11.9
Greece,1989-01-01,0.8605408348457351,1.51,11.1
Greece,1990-01-01,0.8605408348457351,1.47,10.4
Greece,1991-01-01,0.99,1.44,9.88
Greece,1992-01-01,0.8605408348457351,1.42,9.46
Greece,1993-01-01,0.8605408348457351,1.4,9.11
Greece,1994-01-01,0.8605408348457351,1.38,8.79
Greece,1995-01-01,0.8605408348457351,1.37,8.47
Greece,1996-01-01,0.8605408348457351,1.36,8.12
Greece,1997-01-01,0.8605408348457351,1.35,7.73
Greece,1998-01-01,0.8605408348457351,1.33,7.31
Greece,1999-01-01,0.8605408348457351,1.33,6.86
Greece,2000-01-01,0.8605408348457351,1.32,6.41
Greece,2001-01-01,0.9890000000000001,1.33,5.98
Greece,2002-01-01,0.8605408348457351,1.34,5.57
Greece,2003-01-01,0.8605408348457351,1.36,5.2
Greece,2004-01-01,0.8605408348457351,1.38,4.86
Greece,2005-01-01,0.8605408348457351,1.4,4.56
Greece,2006-01-01,0.8605408348457351,1.42,4.31
Greece,2007-01-01,0.8605408348457351,1.44,4.11
Greece,2008-01-01,0.8605408348457351,1.44,3.97
Greece,2009-01-01,0.8605408348457351,1.43,3.91
Greece,2010-01-01,0.8605408348457351,1.41,3.91
Greece,2011-01-01,0.993,1.39,3.97
Guatemala,1975-01-01,0.8605408348457351,6.54,146.0
Guatemala,1976-01-01,0.8605408348457351,6.51,141.0
Guatemala,1977-01-01,0.8605408348457351,6.48,136.0
Guatemala,1978-01-01,0.8605408348457351,6.44,131.0
Guatemala,1979-01-01,0.8605408348457351,6.4,127.0
Guatemala,1980-01-01,0.8605408348457351,6.34,122.0
Guatemala,1981-01-01,0.8605408348457351,6.27,118.0
Guatemala,1982-01-01,0.8605408348457351,6.19,113.0
Guatemala,1983-01-01,0.8605408348457351,6.09,109.0
Guatemala,1984-01-01,0.8605408348457351,5.98,104.0
Guatemala,1985-01-01,0.8605408348457351,5.87,100.0
Guatemala,1986-01-01,0.8605408348457351,5.76,95.8
Guatemala,1987-01-01,0.8605408348457351,5.66,91.7
Guatemala,1988-01-01,0.8605408348457351,5.57,87.7
